Screen Name,Follower Count,Total Tweets,Type
_RAFAELNIEVES,8333,146902,Celebrity
suzybagga,4,1,Layman
AmerenCorp,31398,2976,Celebrity
_ParamountCS,27,44,Layman
WebDesignandCo_,260,72,Expert
Tessanne_,60,9,Layman
kmsmom23,3,3,Layman
umuhd11,16,1,Layman
cyberteacher,7273,32524,Celebrity
tc2015vt,3,3,Layman
polishedstl,2803,1172,Celebrity
RHEscapeRoom,17,1,Layman
sylviaillini,23,129,Layman
johncruz,896,7382,Expert
ethanshry,131,915,Expert
JeffLomb,510,4813,Expert
jdehovitz,12,26,Layman
ChinaGravy,2334,386,Celebrity
ColFrankBrooks,460,658,Expert
tiffanyrellis,857,662,Expert
eransterling,52,1119,Layman
heatherrein,18,6,Layman
TheresaCarring,266,436,Expert
Jonnylee97,0,0,Layman
meee_uhh,54,12,Layman
wilkinson_ecc,70,168,Layman
clow1970,144,115,Expert
kipraske,19,4,Layman
Triplejay97,43,87,Layman
InformaVicky,66,103,Layman
WeregoingtoColl,212,495,Expert
how_rich,2247,4378,Celebrity
JacobLongTV,5703,24879,Celebrity
steventpgordon,169,0,Expert
jeneanenee,10,3349,Layman
ravichacko,90,78,Layman
MynearMydear,127,1061,Expert
katrinaoncall,52,10,Layman
stephlecci,1990,6210,Celebrity
ArchaikTech,1077,414,Celebrity
andrewdmoses,764,32601,Expert
kelCMAS,166,297,Expert
UWindsorOS,374,93,Expert
chukky1051,20,8,Layman
SarahShi15,231,174,Expert
osirissimulacra,9,13,Layman
NateLowis13,374,1005,Expert
BryanCapers,173,579,Expert
tornikejashia,19,1,Layman
kaylielamme,185,1245,Expert
wrightstate,14905,48330,Celebrity
lmandrieu,4,2,Layman
KathrynAMeyers1,150,23178,Expert
verygreene96,2,0,Layman
iitb_wustl,161,162,Expert
DrAudreyGabelle,364,212,Expert
kelsie_landers,41,442,Layman
sammysoapSTL,1570,2337,Celebrity
GlaucomaOrg,6918,1473,Celebrity
SteveNye33,130,654,Expert
NewsMedical,12586,51971,Celebrity
_MostafaAhmed_,29,62,Layman
Amber2003Rich,322,281,Expert
imdisgracephil,64,121,Layman
JAPANINJAWORLD,14,8260,Layman
designkettle,319,12662,Expert
Bkribs55,379,6181,Expert
DiopsysInc,1199,3593,Celebrity
deemsharon,690,1870,Expert
DoConfidence,4,9,Layman
ilanarosman,1032,11517,Celebrity
tscantieri,41,822,Layman
LoganMueller50,15,0,Layman
michaeldoxmedia,180,12350,Expert
MacaskillAndres,16,0,Layman
HicksNathicks1,652,6673,Expert
VishyCynthidv,2,0,Layman
EFD1441,1066,778,Celebrity
tatisantillans,109,60,Expert
Data360__,47,3170,Layman
GonzaCristo,130,153,Expert
MatthewNordin,3272,34984,Celebrity
RichComProf,86,51,Layman
karloyal,34,419,Layman
PRmajorhaley,52,35,Layman
MelissaTaccetta,1222,8749,Celebrity
SavvyOlogy,4429,7322,Celebrity
cbrockish,8,1,Layman
Trelus_Platform,104,388,Expert
McKendreeCom,50,13,Layman
TMNTBackpackKid,8,1,Layman
GradePotential,330,148,Expert
WarrenSpectra,281,1269,Expert
siueprssa,500,846,Expert
johnn_yuan,6,0,Layman
Pharma_UPSud,936,1299,Expert
Mclark4,162,2086,Expert
bob_parise,16,3,Layman
zvavanyanger3,1405,23929,Celebrity
chazziepowell,304,13063,Expert
YanisYen_9,1,9,Layman
thecouchaid,46,62,Layman
Rockelmatt28,281,2763,Expert
xtinaramos81,42,47,Layman
morgan_bci,457,10251,Expert
CollegeChrchSTL,503,794,Expert
nomukik,323,52831,Expert
JMNorrisISP,903,2596,Expert
ITNpublisher,2601,6431,Celebrity
funnypushy,245,1933,Expert
chdiep,450,141,Expert
PrincessMusashi,62,2198,Layman
karajic_ado,35,84,Layman
SIRIUSXM,252174,45414,Celebrity
jnicholsonQDB,51,303,Layman
DerekToolander,719,4905,Expert
yanjiechao,193,482,Expert
KCSmartPort,1400,1958,Celebrity
igtor3,8,125,Layman
dpnulty7,24,6,Layman
clydon65,95,341,Layman
JCFMontreal,56,47,Layman
nanaohoh,238,404,Expert
khugs15,117,488,Expert
KyleECronin,126,1172,Expert
brogo14,56,0,Layman
bbrow3,26,27,Layman
tracylwinter,12,71,Layman
mschumert,342,1320,Expert
SelvidgePTO,165,956,Expert
RobertCMarcus,37,4,Layman
Allison_Bernett,181,108,Expert
1LEllaVader,3020,751,Celebrity
BradFurfaro,649,3414,Expert
1Roojisugathan,1,1,Layman
iluvbuffalo,189,299,Expert
TheStandard_STL,937,1752,Expert
CroAmPro,342,1213,Expert
cshitizen,36,10,Layman
MCadvising,538,210,Expert
Amanda_brase,56,11,Layman
mkbenefiel,6,3,Layman
nealyabell,880,396,Expert
franklinoros,107,79,Expert
darkoelebaj1,69,3,Layman
capharjnr,586,741,Expert
MCScholarship,45,74,Layman
PlazaDrake,317,300,Expert
WashU_CHWW,153,185,Expert
kaitlinirene_,73,555,Layman
daffodils26,36,741,Layman
College91846112,1,1,Layman
Kendrick__Amar,244,1511,Expert
Tarawang19,13,8,Layman
tneira01,143,88,Expert
allyfarren,360,19136,Expert
Somniloquy324,24,125,Layman
stacyleeds,2392,2295,Celebrity
DavidSportsPT,203,370,Expert
VacancyResearch,424,2823,Expert
emmilykaay,213,2371,Expert
mpmatisse,29,19,Layman
xiao_alexandra,2,1,Layman
Yakamoz5423,72,105,Layman
artkim,32,125,Layman
kimewhit,12,4,Layman
dana_fitch,88,290,Layman
PaigeFensterman,109,57,Expert
john_werner_jr,151,2081,Expert
fgfaerber,114,46,Expert
mstedel,28,8,Layman
WagnerGarage,42,97,Layman
kristen_reik,260,212,Expert
DrEmilyT,458,2404,Expert
jcraigster1,58,304,Layman
AngelaSandberg1,23,279,Layman
AlaullahS,2,0,Layman
wcouri553,525,1368,Expert
IESabroad,10044,7134,Celebrity
LisaCash1319,7,0,Layman
g_kareena,318,393,Expert
SSTemplar,15,21,Layman
jeannieparkk1,4,1,Layman
Ceili_Ecker,21,18,Layman
laurie_punch,2116,2938,Celebrity
Get_HWHC,144,247,Expert
YourAverageKesh,272,2587,Expert
Five5photograph,405,594,Expert
NikkiDThomas,185,474,Expert
CFSTL_Dede,103,243,Expert
joel_anderson43,687,36857,Expert
its_david0,148,863,Expert
radison405,260,6468,Expert
HistoryCherry,858,2626,Expert
ElectricEggs,838,141,Expert
kennethdholley,675,1230,Expert
HipMoneyApp,4903,5337,Celebrity
rfleischer13,9,3,Layman
JacobLevitan,9,6,Layman
GottgensArnaud,402,1499,Expert
avihazuria,294,623,Expert
bentonsedge,176,637,Expert
jenniferporto,250,185,Expert
Bruno__Vilela,317,89,Expert
ABJEWEL,89,242,Layman
toriegreer26,154,2651,Expert
nicosiajln,216,4021,Expert
shanaunagans,189,331,Expert
TeamBelvedere,407,424,Expert
ByMichaelSorkin,316,975,Expert
ImpactWustl,8,77,Layman
CallMeDrMabie,758,3536,Expert
erichamblett,343,270,Expert
GFSchool,1495,3325,Celebrity
ColemanFellows,174,828,Expert
franklyh91,594,3440,Expert
KSchoenthal,34,540,Layman
NateVasel,53,13,Layman
musicianforlyf,6,0,Layman
theflamencocat,110,7895,Expert
JeffAngusSTL,32,39,Layman
juanmediina92,98,2723,Layman
LiamIding,920,2142,Expert
jasonlue,0,82,Layman
yyclaire1114,2,14,Layman
riannovianto57,292,18731,Expert
Pattycaker,64,10,Layman
RealHainesEason,227,1255,Expert
kmbredfield,5,1,Layman
JohnLeeHuang,621,1090,Expert
MosimeIrene,273,72,Expert
juleslee55,27,128,Layman
552130038,5,3,Layman
carolok13,59,110,Layman
MarkKonradi,402,364,Expert
kate_odem,7,0,Layman
MONTCONSULT1,12,0,Layman
xopherific,23,29,Layman
msks_bd,18,10,Layman
he_shenghua,1,3,Layman
SubscribeQueen,111,1562,Expert
mpchapman75,27,18,Layman
JHipskind,147,77,Expert
alexsextonitguy,0,0,Layman
AmFriendsHU,8643,7468,Celebrity
EdmontonWineGuy,4714,5722,Celebrity
Michaelbockari1,142,232,Expert
nkubam92,12,4,Layman
tonyclawsonstl,26,63,Layman
WashUChancellor,3414,4081,Celebrity
MU_Sustains,111,37,Expert
brenty_311,29,344,Layman
ParabolaSpain,1165,5188,Celebrity
MizzNickki,210,3088,Expert
LenDuello,119,8,Expert
alinaluke,185,714,Expert
papaya_2016,6,21,Layman
HawthorneSG,243,629,Expert
MarisaCoult,364,2098,Expert
MonsantoOlinCC,3,6,Layman
franciscordop,244,22239,Expert
lcsacramento,421,71,Expert
StephanieMicucc,101,1006,Expert
BizEveryDay,17,10,Layman
OTCASApp,311,103,Expert
BeirneJim,18,33,Layman
NCSAatIllinois,3770,6643,Celebrity
HeatupLePoer,100,2212,Expert
StephaniePrasa3,388,7770,Expert
shawnastl,261,64,Expert
1sabellaM,77,102,Layman
BearStudiosSTL,199,10,Expert
HenryWolle,2,3,Layman
annabernard,176,722,Expert
s_edelman,11,1,Layman
DineSLU,795,457,Expert
JanPhilipBrowne,15,39,Layman
mariannaaa101,57,24,Layman
MultiChronCon,911,1230,Expert
CIDprofessional,355,762,Expert
ssirimulla,252,689,Expert
GlassGriffon,8,17,Layman
Liqun730,3,2,Layman
sgupta12,266,5151,Expert
MRWootten,21,4,Layman
anaika_alezi,4,1,Layman
ummahfollower,26,557,Layman
redaiyu9,1,1,Layman
CEO_MAG,3005,2654,Celebrity
CoE_Palaeo,1207,5831,Celebrity
salildsheth,743,327,Expert
morganyu1977,23,453,Layman
HemenRS,40,531,Layman
WinterPan123,0,0,Layman
rdufifty,36,1319,Layman
elizaantonowich,209,157,Expert
demigodwarlock1,10,0,Layman
cardsblog,1878,4813,Celebrity
davethetrep,19,105,Layman
MaryvilleLDT,572,1567,Expert
NassimBoualbani,5,29,Layman
AlleyCatSF,70,49,Layman
LizKalicak,83,491,Layman
Create3300JOBs,469,4749,Expert
mandaNjackson,70,140,Layman
thoughtsfromhga,170,1163,Expert
Ifrat_Zaman,61,92,Layman
Mary14070885,8,10,Layman
Nicoltbio,2,163,Layman
TerriSt90691835,9,5,Layman
KennyGiacobbe12,4,11,Layman
steven75211,1,0,Layman
D8PmXXJQ2IHjGCP,3,0,Layman
rjcarreon,1161,2650,Celebrity
CheapSeatsPhoto,5400,34565,Celebrity
EmilyMartin989,72,66,Layman
paigerios,623,872,Expert
DCSCInc,9837,43029,Celebrity
codyjohnwilson,380,209,Expert
liavillares,4467,13580,Celebrity
BYU_craiggers,704,7263,Expert
mexstravinsky,171,1367,Expert
anastoogia,192,3449,Expert
EHise,586,2282,Expert
yk344_kwon,595,4504,Expert
swamidass,489,452,Expert
MO_HCC,706,174,Expert
arts_paris,469,1464,Expert
createaLOOP,3439,92,Celebrity
CdnPluralism,668,10249,Expert
klarakobylinski,0,0,Layman
dianamjack,56,1,Layman
thereseokraku,343,1210,Expert
debbiec1973,20,102,Layman
Stokar,1073,17630,Celebrity
Hongjing92,0,0,Layman
kae_okay,165,1574,Expert
SkinkerD,598,640,Expert
trwithouse,47,72,Layman
Williams_Creek,332,1304,Expert
STLinternship,39,9,Layman
JDY2016,1,0,Layman
RamirezMel1,16,25,Layman
ThisismythWindy,1,2,Layman
Jacqbow1,87,824,Layman
wukickr7,63,2475,Layman
websterU_ISA,71,182,Layman
fbulibrary,202,2427,Expert
StLMarriottW,132,191,Expert
SpaceGenome,169,1015,Expert
JamieNewkirkS3,118,664,Expert
StratxSims,598,1729,Expert
MrProdigy1906,371,1692,Expert
klmoore89,2,0,Layman
a_film_by_MTutu,171,2738,Expert
WJohnson68,1527,22516,Celebrity
kassover,16,27,Layman
_go_cards_go,5,137,Layman
LisaHorseySTL,84,101,Layman
e_vistnes,86,298,Layman
LenLendee2,47,26,Layman
nairnomad,9,8,Layman
PaulSchankmanTV,1679,225,Celebrity
jimgera,430,995,Expert
gmat_club,17666,30096,Celebrity
0Firas,8288,827,Celebrity
PatrickBoyle19,4,39,Layman
pandaNOLIum,54,4468,Layman
jenheitler,847,1007,Expert
kkindbom,233,1987,Expert
Geneoscopy,1,1,Layman
jack_reed_12,430,595,Expert
lloydjohnsoniii,32,2354,Layman
zues909,3,0,Layman
any27,601,563,Expert
gdietrich13,271,37,Expert
editorwalker,2210,2152,Celebrity
slidepiecestl,708,841,Expert
toribrunston,756,1689,Expert
mia_spennato,133,29,Expert
maclachlandm,53,85,Layman
FrenchTech_CPT,2041,1012,Celebrity
MAP_StL,60,59,Layman
UMSL_ISP,315,490,Expert
StLouisLegal,107,83,Expert
lakeofsea,3,6,Layman
WOstercamp,666,572,Expert
mattgiles27,252,343,Expert
CenteneCtrWUSTL,299,215,Expert
IRIfellowship,591,1511,Expert
Incredstudent,134,7,Expert
CrescereCollCon,98,29,Layman
julieleep,214,5454,Expert
REEDY80Y,87,372,Layman
daweissman,360,536,Expert
DanforthDon,81,19,Layman
LeahJohnstone,276,1221,Expert
Actory_eu,634,11067,Expert
cheryl_kissel,2,35,Layman
Jalberstone,9,5,Layman
HegdeAmith,61,181,Layman
RulMC43,24,41018,Layman
MonicaHan999,5,0,Layman
MsM_MCAC,109,275,Expert
katyrauhschmitt,46,62,Layman
MuellerDianne,56,2,Layman
CentralBankSTL,95,873,Layman
JudyPrange3,11,11,Layman
ausdemorecrew,13,9,Layman
isabelshap,43,5,Layman
ivyss44,4,0,Layman
khall13,644,9468,Expert
erinsgore,1887,3259,Celebrity
cfwindow09,3,4,Layman
urbanclimate,3610,151144,Celebrity
stlpublicradio,59220,63988,Celebrity
KingsSummer,1531,2169,Celebrity
lucius73,937,485,Expert
zhxx899088,2,0,Layman
jkhalpern,9,2,Layman
1a9121e1c9414f2,498,201,Expert
Lindsey_Chanel,45,1325,Layman
AjaxStrategies,43,362,Layman
MissMessDesigns,589,284,Expert
ex_el_1618,4,0,Layman
DragonSuite21,6,12,Layman
iris5460,4,0,Layman
TrafficLawStop,259,812,Expert
_katiemi,126,3480,Expert
jrichardklein,10,6,Layman
neisha_baddd85,35,20,Layman
Trade_LA,397,372,Expert
SmithDrsteph,5,2,Layman
sylviaandbu,34,0,Layman
_SpectraServe_,12,33,Layman
ktessereau,216,945,Expert
iamaroberson,86,593,Layman
GeneoscopyLLC,102,61,Expert
MarshaHoltz,13,2,Layman
afray24,359,5211,Expert
DrSumeracki,4254,3251,Celebrity
PracheeAC,6342,24410,Celebrity
ivanrabbit1028,0,0,Layman
ale_balbino,155,22854,Expert
ashrikap85,6,87,Layman
zou_li1,5,13,Layman
mic_vannoy,51,56,Layman
ThreadSTL,129,94,Expert
AllenPe95406105,651,168,Expert
ChaunceyfromHP,5,33,Layman
okan_funda,170,21676,Expert
AriD2385,879,2141,Expert
TransplantPulse,777,279,Expert
kaylangriffith,7,1,Layman
zhangchen0826,3,0,Layman
M_T_Miller,906,9082,Expert
tngreendot,640,2459,Expert
jamesdpetersen,15,14,Layman
emilyjanehubb,2074,132815,Celebrity
Lishan_wustl,3,0,Layman
1trackluvr,33,369,Layman
roadmap82,0,2,Layman
wyndicity,83,1039,Layman
sissyomalley,269,790,Expert
jackychi118,1,1,Layman
johndavidstl,102,2902,Expert
nicolergalloway,6874,2119,Celebrity
CHADS_Coalition,556,1093,Expert
EthanRShuchart,234,2932,Expert
YiDong13,0,15,Layman
lalima21,79,456,Layman
thespus,185,3566,Expert
suzaniter,139,308,Expert
HShanksTweets,82,193,Layman
mepstl,2549,6070,Celebrity
AlexCarusoMusic,22139,1313,Celebrity
Robin_Alexa,302,1533,Expert
jacob_mistid,12,3,Layman
benbeingbin,238,560,Expert
UnifySTL,185,175,Expert
HealthAPPG,2123,3478,Celebrity
laughlots3,76,473,Layman
aimee_marieee,468,7964,Expert
hailey_koretz,107,873,Expert
DrLoriWashU,527,62,Expert
nollie_ollie,142,8248,Expert
emauryg,112,130,Expert
CJM_STL,706,1405,Expert
NishantDukez,21,33,Layman
bzybee2014,173,7110,Expert
GermanAGH,25,61,Layman
EnviroEcho,181,1776,Expert
J_Sbok,189,164,Expert
CRAZEERUSKEE,112,1276,Expert
angleo_hoe,1,0,Layman
SLPSmsathletics,165,321,Expert
ys_thoughts,35,18,Layman
JIMPE01,1,0,Layman
mospeech,124,70,Expert
lyndseywilbers,10,4,Layman
MollyVanDeursen,53,322,Layman
tornadoesxenia4,748,965,Expert
YaoChiyu,5,29,Layman
guinnesstratton,12,15,Layman
1_cubby,5,0,Layman
FlourishStLouis,416,582,Expert
TibetChallenge,306,176,Expert
GEARUP2020,398,1979,Expert
MGE_Photography,23,13,Layman
JulieKelemen,253,5686,Expert
NMyersCOUNSELOR,85,23,Layman
BlkAntiNeolib,441,7540,Expert
GabiRaspall,879,16461,Expert
dchloechung,236,327,Expert
laura_bci,518,1201,Expert
HuanGodfreyLi,4,31,Layman
RingoJude,18,14,Layman
pnlee73,142,1351,Expert
jetrier,27,280,Layman
NoahNigro,679,2539,Expert
HannaHSolyomfi,167,126,Expert
CarieAntosek,1205,5907,Celebrity
AmbriahisRad,18,2,Layman
KleinDevelop,423,635,Expert
MOSciBo,115,279,Expert
TopITTraining,366,434,Expert
officialmrspeck,513,5325,Expert
tampamofo,32,44,Layman
AcumenStudio,813,5449,Expert
StephenLewerenz,557,1642,Expert
SherryKoller,2,1,Layman
AcademicBatgirl,27704,2585,Celebrity
YourDiseaseRisk,831,3440,Expert
MrAllAmerican86,23,341,Layman
LetsStayNGA,89,47,Layman
DrRaviYadava,8,5,Layman
rnjacksonpark,25,32,Layman
MurphyJeffrey,51,27,Layman
wjr_Olver,2,0,Layman
ryancgleue,18,22,Layman
ShreeShree16,131,743,Expert
FrancisMonsada,11,4,Layman
StartLouis,3241,2488,Celebrity
pleaseadmitmee,1,0,Layman
wynnewood7,242,1,Expert
adamquinton,7997,8591,Celebrity
alexolendorff,175,446,Expert
julesmenssen,2,1,Layman
Kirtika_Tweetn,2,1,Layman
merce_4,44,31,Layman
chicoinem1,15,4,Layman
arnabguhabiswas,30,4,Layman
realMatthewOjo,50,137,Layman
FinkelCfc,7,2,Layman
aifsabroad,10244,14647,Celebrity
alex_deaton,159,1345,Expert
ACSCAN_MO,403,726,Expert
EngrWorldHealth,1307,13873,Celebrity
SamuelBeshara,507,236,Expert
STLMedDir,92,37,Layman
minzionite,90,726,Layman
aleiban2002,249,6066,Expert
whitlock_katie,1130,4520,Celebrity
ifoxpoulsen,20,198,Layman
ianmlopez,7,5,Layman
danepps,8941,5767,Celebrity
livextv,471,1687,Expert
summaeducation,107,218,Expert
LU_Relay,50,42,Layman
soboerboom,3,0,Layman
ChambersAssoc,1522,4740,Celebrity
mark_a_r,11,0,Layman
CWCreekFacts,752,830,Expert
medprosmeet1,1297,2147,Celebrity
StreetScape_Mag,1194,5310,Celebrity
roo_hiremath,99,155,Layman
izlyrics,170,509,Expert
bryanneth,561,1896,Expert
VVoyageNZ,98,139,Layman
luzylarw,0,1,Layman
StartupMad,1017,2762,Celebrity
UWinMathStats,555,1288,Expert
peacock_beach,4,11,Layman
val_abba,67,209,Layman
hahathatsmyname,29,0,Layman
EthanCarKarr,1069,5159,Celebrity
lrfarber,123,148,Expert
gina_eide,389,1463,Expert
MZwald,8,3,Layman
AZ_Archivist,185,156,Expert
NSQestudiar,1530,7504,Celebrity
sensibaf,267,2431,Expert
afragenents,33,6,Layman
SpicyInStat,15,536,Layman
Educ8tionLLP,6,100,Layman
daniel_chesson,191,205,Expert
rhodesdad10,3,2,Layman
catwild85,8,0,Layman
BonChonChick,207,37166,Expert
shheer0,1251,7418,Celebrity
ElizabethOsi,31,125,Layman
rachelhehr,348,5756,Expert
CBCardsfan1970,17,0,Layman
patriciaGwitt,53,47,Layman
WolfgangMuell11,636,1320,Expert
p2_peer,95,1,Layman
grrtt_,169,188,Expert
ecdgfd4186,124,44,Expert
samuel_hystyle,0,0,Layman
eric_heismeyer,130,1171,Expert
Jake_Bjork12,439,605,Expert
vuckolaw,20,37,Layman
WydaJames,11,5,Layman
JWillJuice,212,1139,Expert
museumsamSTL,2098,12001,Celebrity
MoBizPulse,3262,4561,Celebrity
xgcaves,162,2277,Expert
MWMafiaMusic,23,1,Layman
IvyGlobalNews,372,1255,Expert
MidRiversMakers,230,57,Expert
memersquad,40,11284,Layman
Makenzieclarkk,199,430,Expert
LissaJohnson88,28,139,Layman
socialvibemedia,1996,5727,Celebrity
kmcprewitt,15,1,Layman
AdamasRealty,976,289,Expert
RhythmStudio_,292,645,Expert
col_gjayne,258,4200,Expert
CamilaZhang,81,83,Layman
u_endowment,120,205,Expert
LJM801,18,35,Layman
closethegapstl,173,480,Expert
Kelleypath1,320,1264,Expert
JennyMummah,17,0,Layman
phannie85,167,9794,Expert
FlyingSaucerSL,3753,2518,Celebrity
lesleyjoy82,10,205,Layman
JimStenoish,21,36,Layman
davidhcase,42,29,Layman
ErinKChurch,212,1549,Expert
jfrid99,18,6,Layman
LoyalJohnHall,717,9316,Expert
DiishaDesigner,2440,9605,Celebrity
TennAve,141,689,Expert
JonathanArenas7,646,3093,Expert
HannahKluender,607,6024,Expert
knich_98,197,103,Expert
Alalme4,4,4,Layman
rymrtrngn,533,4335,Expert
Hutchyourmouth,238,152,Expert
TSW444,437,741,Expert
stlrajilaxman,11,0,Layman
Berenclanofbeor,26,51,Layman
jansnow2010,76,17,Layman
TreyZibutis,75,378,Layman
TEIJUNSEI,3,2,Layman
franniefink,3,1,Layman
tandeepchadha,19,5,Layman
CRU005,18,12,Layman
clairezhangbin,2,1,Layman
x92mkeAY9jSM0LJ,2,0,Layman
McGuireSalesSTL,88,1811,Layman
lescheink,2,3,Layman
RedKeyStLouis,460,3689,Expert
STLwebdeveloper,616,397,Expert
t_weier,84,7,Layman
JSpinalCordMed,1090,1467,Celebrity
HillFirmLLC,1011,1364,Celebrity
jacobschatter0,68,49,Layman
7kXi3jy8ympD9YL,3,1,Layman
MarcyKatzman,32,4,Layman
bnkatz,5,0,Layman
staceykonowitz,1,1,Layman
DC_ASSEMBLERS,89998,7388,Celebrity
AmyWolfsonPhD,313,566,Expert
golftds,376,1,Expert
MarMar3234,97,541,Layman
vPhantomfirefly,47,827,Layman
NebraskaBookCo,640,486,Expert
carolguo920513,6,0,Layman
basicgirlsunite,36,128,Layman
WashUCT,30,93,Layman
Rockhearts42,110,4924,Expert
orthotrauma,1277,1319,Celebrity
cadencecounsel,118,316,Expert
alextramsey,13,0,Layman
Coach_Rosen,123,60,Expert
SayanRayMandal,79,7,Layman
awakenings76,17,45,Layman
FtCenterProject,37,24,Layman
MaxHarrisEDM,47,14,Layman
bmcubed,32,137,Layman
jpierre_jp,8,3,Layman
LiveSpringsFarm,242,187,Expert
anwesha_maj,22,636,Layman
Dimrivarun,342,9104,Expert
nepenthescx,1,1,Layman
txcalc,12,137,Layman
steinburglar,1932,4813,Celebrity
Malissa_Bossio,56,3,Layman
HEROehm,1832,2841,Celebrity
CactusFlow3r,239,6413,Expert
gailkanef,6,3,Layman
789north,141,317,Expert
cosmeticdoctor,3123,1225,Celebrity
rialagib,139,108,Expert
k_balfany,112,95,Expert
meesch_,462,1722,Expert
AparnaVuppala,51,346,Layman
markflo,15,0,Layman
Tony_Balsamo,177,796,Expert
ekb0315bib,261,4,Expert
allison_rinaldi,359,637,Expert
BebbKevin,2,28,Layman
LiteralLiG,22,793,Layman
CyndiEsau,22,150,Layman
amahajan001,487,2140,Expert
donnaalbaum,10,4,Layman
DebbieZelman,178,156,Expert
rcmontgomery07,0,44,Layman
LanoueMark,34,112,Layman
kp708,33,9,Layman
Beccaboo_14,208,1131,Expert
AliChristenson,89,189,Layman
dms187,39,396,Layman
enola_proctor,1047,1289,Celebrity
MellonFdn,6952,1822,Celebrity
macktaworks,166,700,Expert
Shanea2015,4,0,Layman
katkars10,6690,40719,Celebrity
Biermajm,69,223,Layman
MichaelCShriber,5,1,Layman
STLTax,375,145,Expert
USIedu,11367,8456,Celebrity
Knollegeguide,109,1830,Expert
sahara_desert27,53,7,Layman
FindtheLions,2906,35657,Celebrity
YoungModeler,597,671,Expert
tarabolen,113,389,Expert
saya_NAHRA,243,161,Expert
fox2ch,10505,11191,Celebrity
aanchalghai_14,11,17,Layman
iambrookeaevans,1462,8475,Celebrity
TheBonerMachine,91,491,Layman
FOCUSED_ONBRI1,545,6888,Expert
jessie4604,114,3104,Expert
emsterr,275,2189,Expert
SJMayer11,115,433,Expert
Pinnacle_DavidH,99,261,Layman
rachi6392,28,13,Layman
JenniGoldson,47,533,Layman
always_ana1,387,651,Expert
alliwcat,61,176,Layman
abbylmk_,458,4341,Expert
amperianlime,11,0,Layman
knahra,96,3353,Layman
WrightJenell,42,2,Layman
ugotserged07,528,7464,Expert
alex__cort,109,210,Expert
this_is_andrea,181,719,Expert
nestof3,54,680,Layman
Quarcoo5,3,9,Layman
stlbhc,756,1710,Expert
amaac_marc,12,29,Layman
TomOrusa,1154,6490,Celebrity
DMS_Greenpower,2,1,Layman
suharrismd,150,997,Expert
belladean18,4,2,Layman
sofiacardoso98,66,346,Layman
nschweitzer2123,163,1893,Expert
MiJang8,1,0,Layman
lon_star1,96,506,Layman
torpellina,231,3567,Expert
emmies447,229,804,Expert
Nicholsonla7,24,41,Layman
luis_aleee,402,1008,Expert
brickstring,153,585,Expert
lbcornerstone,147,364,Expert
Skyler_Simon,373,852,Expert
mattash15,406,959,Expert
kateee03,349,2451,Expert
brookebolnick,194,4113,Expert
TheET16,39,164,Layman
gniner42,175,802,Expert
WashUPapaBear,145,23,Expert
RentSeeker,89537,18813,Celebrity
AidWUSM,40,114,Layman
grittiyac,32,1,Layman
GerhartLofts,24,256,Layman
DespevilleX,260,12220,Expert
jesspanet,263,1017,Expert
stanliberman75,8,0,Layman
JohnFergerson2,308,1200,Expert
harrierin,131,265,Expert
forte,1448,6980,Celebrity
CarmenSchulze75,430,830,Expert
LassiterBrian,6572,16330,Celebrity
nateturk7,0,4,Layman
tschlic,225,2401,Expert
4muffins4me,143,2445,Expert
JaimeeStagner,605,9228,Expert
GreenLymphoLab,383,587,Expert
CPaillou,128,51,Expert
Bound4College,184,133,Expert
jmdc37,54,145,Layman
MLSmith0025,11,184,Layman
Shining_Media,51,65,Layman
eejcho,32,7,Layman
EvaWu0610,3,0,Layman
JanineGeorg,678,4410,Expert
JoelKluender,13,25,Layman
vial_susan,28,62,Layman
RBOprint,859,3400,Expert
AngelPalacios77,180,258,Expert
xstokes44,27,23,Layman
PseudoArchetype,86,0,Layman
DwainDoty1,111,830,Expert
KingsideSTL,1103,1523,Celebrity
garycbroome,143,196,Expert
u3j8n7Ww9Amk0hD,0,0,Layman
agulsen33,969,3167,Expert
